ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Difficulty
2,1,81,7994,2891,3421,5356,1879,3756,2120,1076,20.07,1
2,1,82,10575,9420,4927,7706,945,2656,3086,1077,20.13,1
2,1,83,10348,9917,3001,5714,2010,5021,2457,679,17.02,1
2,1,84,7611,8237,3807,6753,2520,1494,3207,1132,25.11,1
2,1,85,10465,3278,3843,5294,2310,2568,2477,1198,20.87,1
2,1,86,6242,9061,4631,5728,4059,2259,2019,1414,28.38,1
2,1,87,9175,9636,3161,7013,3313,2614,3364,1207,17.67,1
2,1,88,14466,9657,2936,5237,2435,2224,3652,929,27.17,1
2,1,89,8984,7243,4419,8392,2681,2589,1966,938,21.99,1
2,1,90,10882,8171,2993,8906,1528,2194,3122,755,22.67,1
2,1,91,7348,5647,3570,8621,1711,1220,2493,746,23.37,1
2,1,92,11661,8036,3078,7679,1598,2490,3163,998,19.09,1
2,1,93,7458,10302,2003,4959,3668,3134,2128,1028,19.68,1
2,1,94,9395,5184,3761,7668,3152,3041,2315,872,20.31,1
2,1,95,8900,5631,3383,7412,1652,2330,2119,1261,25.13,1
2,1,96,9143,7406,4036,5849,2841,3094,2444,1364,20.93,1
2,1,97,8034,3838,4307,6127,2456,2341,3270,393,24.92,1
2,1,98,9759,6094,3661,6002,2119,2922,1779,948,22.29,1
2,1,99,8000,7074,4644,6913,1641,3289,2321,1680,22.14,1
2,1,100,3982,6036,2885,7081,3424,2678,2843,987,25.06,1
2,1,101,7083,8607,3269,6208,4346,2264,1584,1154,17.63,1
2,1,102,4071,14684,2231,6347,4762,3256,1182,1356,36.97,1
2,1,103,3512,16575,3839,7575,3547,2882,1124,1616,33.45,1
2,1,104,4044,10541,1719,7150,3914,2737,644,1327,36.69,1
2,1,105,2999,7724,1327,6031,5226,4115,1104,1424,40.19,1
2,1,106,2319,11537,1887,6879,5228,2810,1630,1734,39.45,1
2,1,107,3775,10202,1629,4823,4975,3211,1076,1382,41.15,1
2,1,108,5597,17005,1335,7568,5399,3016,1187,1514,32.16,1
2,1,109,5726,15800,2287,5473,5424,3066,729,1280,37.87,1
2,1,110,2510,15669,2260,5816,5245,3280,1101,1349,41.03,1
2,1,111,5472,17050,2372,7206,3288,2558,527,1346,33.02,1
2,1,112,8101,19101,2683,7790,5008,2930,1164,1089,36.71,1
2,1,113,3781,16839,2319,7184,3988,2927,1654,1258,35.66,1
2,1,114,4998,21344,2856,6154,5942,2114,1558,978,36.04,1
2,1,115,5284,24338,2781,6044,5578,2312,1002,1099,38.94,1
2,1,116,6021,9044,1784,6182,5306,2743,1389,1375,34.18,1
2,1,117,3445,18061,1695,6113,3856,2625,593,1604,39.67,1
2,1,118,3215,12606,1855,7309,3869,2391,1553,953,41.47,1
2,1,119,5867,15792,1695,5407,4979,3075,820,1401,32.47,1
2,1,120,3494,24270,1662,4338,4503,3011,1547,1430,37.22,1
2,1,121,3784,16898,2131,6152,4777,4536,819,1062,36.42,1
2,1,122,3498,13561,2355,5988,4264,4376,1728,1802,37.57,1
2,1,123,3131,11275,2559,6828,4302,3405,1024,1724,39.7,1
2,1,124,4179,20494,1908,7644,4369,3043,1291,1687,39.29,1
2,1,125,4933,16790,3069,6794,5306,3699,1042,1379,35.82,1
2,1,126,4789,12675,1181,6534,4114,2712,1611,1152,36.52,1
2,1,127,4339,8088,2396,6547,4567,3276,590,1099,36.62,1
2,1,128,14300,3190,646,2405,6032,4280,1520,768,36.97,1
2,1,129,11366,1154,1683,2606,3562,4295,2139,540,39.8,1
2,1,130,12328,2802,1030,2274,8543,4444,1145,708,37.25,1
2,1,131,10225,5057,532,2291,5226,5991,1631,1099,34.68,1
2,1,132,14019,1826,920,2563,5811,4213,1693,492,37.02,1
2,1,133,15605,3028,729,2355,7047,3822,1658,458,37.55,1
2,1,134,16045,3182,871,2225,5223,3816,1388,727,41.46,1
2,1,135,13921,2669,251,3135,5958,4096,1196,904,37.92,1
2,1,136,14989,1726,932,2347,7954,5592,1911,737,35.69,1
2,1,137,13675,3467,1141,3736,3282,4282,2295,692,35.9,1
2,1,138,13195,1980,395,2072,5521,4673,1420,646,37.19,1
2,1,139,18090,1814,179,2327,5002,4777,1306,861,37.3,1
2,1,140,10995,2140,533,2012,5462,3024,1949,808,38.92,1
2,1,141,13865,2144,748,2752,3888,3722,1771,1281,38.7,1
2,1,142,17735,3873,794,3459,5870,6207,1490,498,31.21,1
2,1,143,13236,2686,1870,2240,7080,4072,1600,491,36.35,1
2,1,144,14461,2510,449,1478,5538,4521,2392,539,39.92,1
2,1,145,13668,1464,10,2066,7178,4617,1723,705,36.98,1
2,1,146,15152,2285,650,4127,5544,3540,1695,897,36.83,1
2,1,147,10338,5002,565,1300,5092,4479,1786,1004,36.79,1
2,1,148,13820,2835,309,2298,7540,3582,1614,687,37.19,1
2,1,149,15254,2853,806,2492,5718,2697,1781,681,38.65,1
2,1,150,13638,2954,327,3049,8641,4649,1400,867,38.79,1
2,1,151,13274,4556,778,2506,7381,6368,1114,851,37.25,1
2,1,152,11608,2577,965,2906,5680,3739,1511,491,35.08,1
2,1,153,13972,3001,415,2452,8540,5173,1472,603,30.79,1
2,1,154,16379,11463,2075,2749,5714,4425,1829,1262,36.97,1
2,1,155,15658,11765,2135,3050,4170,4948,2174,1292,37.99,1
2,1,156,19501,12505,3537,2629,4341,5315,1355,1007,37.41,1
2,1,157,20113,10927,1995,2414,4058,4682,2037,1742,42,1
2,1,158,15575,6661,1767,2929,5921,4835,1685,783,34.59,1
2,1,159,16607,13624,1888,2740,5833,3975,1958,1216,40.55,1
2,1,160,18103,6572,1335,2592,4129,5007,1753,1080,37.2,1
2,1,161,17179,8396,1876,1610,7512,4551,2509,1236,33.28,1
2,1,162,18886,6538,1413,1862,5705,3607,1925,1641,36.29,1
2,1,163,16700,13150,2291,2132,7546,4099,1861,1616,37.53,1
2,1,164,14298,11878,2462,2689,4028,3243,1961,1532,37.09,1
2,1,165,14692,15580,2390,2847,4656,4666,1984,1741,36.53,1
2,1,166,18645,12942,2205,2988,7034,6383,1875,1020,40.84,1
2,1,167,14131,14658,2698,2453,4563,5240,1752,661,39.53,1
2,1,168,17250,10117,2772,3121,4178,3067,2015,1290,31.22,1
2,1,169,21526,12354,1913,2185,5941,3428,1705,1189,37.04,1
2,1,170,17037,9846,1190,3275,5845,5554,1510,999,39.01,1
2,1,171,20145,13567,1091,1991,4335,5280,1147,1592,37.6,1
2,1,172,15208,7114,1867,2737,5052,4228,1733,1552,40.33,1
2,1,173,19567,9347,1587,2850,7478,3349,2014,1087,41.87,1
2,1,174,16133,13338,3527,4131,7188,4542,2482,1418,36.01,1
2,1,175,12338,10918,1280,3498,8080,5876,1864,1261,35.58,1
2,1,176,19692,11447,2890,2328,5438,3811,1370,1026,35.38,1
2,1,177,13331,12033,1909,3672,4377,3427,1639,1449,33.35,1
2,1,178,15402,9406,2207,2851,6152,4968,2009,1329,38.68,1
2,1,179,21114,8507,1462,1636,5287,4969,2387,1772,32.11,1
2,1,180,2325,3661,4322,4623,3744,4709,2211,1306,36.97,1
2,1,181,3772,3011,6093,4437,4123,4790,1930,1167,37.76,1
2,1,182,3039,4609,5402,3904,3639,5361,3074,1719,37.42,1
2,1,183,3583,2292,4383,4140,3680,4816,2299,689,40.75,1
2,1,184,1571,3866,4864,5174,1873,5422,2045,1553,38.46,1
2,1,185,1783,4750,4952,4318,4103,4623,1630,1162,41.21,1
2,1,186,1158,5830,4121,5349,4458,4851,2034,920,41.06,1
2,1,187,2647,3858,5426,5120,4128,4846,2324,1526,34.59,1
2,1,188,1301,4008,4521,6526,4815,4505,2953,971,34.61,1
2,1,189,724,5838,4309,4157,5838,5191,2573,1325,37.3,1
2,1,190,3167,3072,4194,4809,3038,3626,2501,1616,32.23,1
2,1,191,2458,4187,3187,4957,4911,4412,1824,1301,42.04,1
2,1,192,1109,4612,5299,3880,4942,4265,2466,1666,41.64,1
2,1,193,1281,3397,3966,4877,2968,4662,2647,1024,36.56,1
2,1,194,2918,5391,3782,3930,5088,5715,1783,1152,33.21,1
2,1,195,752,6450,3456,4277,2924,4962,1811,1408,35.09,1
2,1,196,1636,2420,4262,4215,2093,4746,1926,1211,32.9,1
2,1,197,1888,3855,5979,4703,3801,5116,1978,1522,36.25,1
2,1,198,987,3512,4724,4688,4195,3971,3087,1229,34.65,1
2,1,199,5209,1925,4348,3231,2669,4392,2099,973,31.85,1
2,1,200,2070,2448,2696,4525,2605,5715,1501,1603,37.54,1
2,1,201,1427,7193,3936,3554,3415,5217,2646,1670,40.68,1
2,1,202,3609,2980,6322,5026,6390,3989,1654,1496,30.08,1
2,1,203,1974,2315,4801,3450,4073,4756,2363,1245,36.77,1
2,1,204,3566,2329,5362,4837,2839,5723,2395,1156,42.79,1
2,1,205,2137,3786,5258,7304,2856,6970,2281,956,35.18,1
2,1,206,8023,18848,4402,1846,8195,3390,1976,1665,13.23,1
2,1,207,9631,14146,4298,2164,9286,3482,1650,1628,14.06,1
2,1,208,6378,15411,3199,2630,6684,4067,1537,1972,17.06,1
2,1,209,8898,13065,5087,1969,6005,3960,1717,1749,10.27,1
2,1,210,9150,16555,4251,3006,9000,3128,1916,1652,13.97,1
2,1,211,7539,23574,4384,1093,6781,3641,3034,1902,14.08,1
2,1,212,8580,15410,4152,1432,7346,4278,2343,1775,16.19,1
2,1,213,8784,19485,4322,1463,8475,3215,1523,1671,11.83,1
2,1,214,2905,20261,2593,823,10394,2856,1556,1248,12.8,1
2,1,215,8213,17371,3793,771,9780,3090,1593,1920,15.56,1
2,1,216,11107,19485,4494,2802,6501,3150,1863,1681,9.3,1
2,1,217,9380,18786,4704,1068,8337,3729,3193,2216,14.4,1
2,1,218,9390,19436,5724,1311,10990,4180,2272,1271,11,1
2,1,219,7683,20330,5268,2791,6026,4121,2055,1288,10.89,1
2,1,220,8071,16482,5910,2454,12810,3350,1622,1976,10,1
2,1,221,7366,20381,6098,1725,9190,4611,1906,1633,13.81,1
2,1,222,10046,19274,5288,1499,9325,3103,907,1420,18.62,1
2,1,223,8320,13766,3619,1504,8960,3494,1761,1242,16.94,1
2,1,224,8901,19115,6234,3358,7615,1515,1863,1970,13.18,1
2,1,225,9683,12666,2731,1422,6764,4023,1986,1694,23.02,1
2,1,226,7165,19310,5519,1364,7976,3158,2215,1578,11.66,1
2,1,227,7420,13599,3717,2356,8443,3432,2166,1917,12.42,1
2,1,228,10165,21994,3371,1648,9979,3534,1667,1587,14.67,1
2,1,229,13193,14577,4501,2175,6891,3491,2160,1819,13.05,1
2,1,230,9813,25535,5660,2333,6809,2689,2902,1824,13.12,1
2,1,231,8921,17577,6044,3336,8657,3343,1930,1637,18.26,1
2,1,232,9070,12982,4480,1648,5488,1344,1816,1231,13.23,1
2,1,233,10788,11890,5299,1923,7212,1208,1227,1108,9.09,1
2,1,234,6995,9967,3754,1831,5707,1409,1209,1380,15.21,1
2,1,235,10547,15679,3137,2173,4205,2491,1328,1412,13.46,1
2,1,236,9115,15567,4596,1391,4618,600,2280,1399,14.98,1
2,1,237,10675,13080,4740,2534,4839,772,1500,1342,12.86,1
2,1,238,11181,10394,3113,1048,7198,837,1600,1612,14.39,1
2,1,239,7500,14085,2692,1481,5868,1112,2007,1361,15.02,1
2,1,240,10671,11498,5704,1566,6406,930,1879,1385,13.19,1
2,1,241,9021,13974,3227,2082,6064,1872,1663,1486,15.41,1
2,1,242,8666,12139,2920,1907,5099,2564,1764,1123,13.91,1
2,1,243,8353,13792,4279,1082,6064,559,2533,1400,7.73,1
2,1,244,11179,13442,4495,1821,7227,1952,2159,1617,14.49,1
2,1,245,9792,12838,4629,1612,5189,835,1787,1134,15.28,1
2,1,246,5121,17735,2764,1823,6178,2030,2617,1304,15.5,1
2,1,247,9294,18699,5462,1618,5804,1376,1768,984,13.82,1
2,1,248,8932,19130,3987,1989,5485,976,1968,1296,16.33,1
2,1,249,8628,13018,4458,1646,5519,479,2246,1619,9.85,1
2,1,250,9192,11399,4876,2308,8035,1464,1702,868,17.73,1
2,1,251,9703,16586,6156,1869,5031,1060,1339,1503,5.98,1
2,1,252,8650,11763,3439,2497,5832,1826,1131,1427,9.32,1
2,1,253,10677,11628,4314,1929,5681,1538,2033,1217,17.05,1
2,1,254,11201,9884,4552,1428,5063,1138,1870,1259,12.25,1
2,1,255,9323,10050,4051,1794,6243,1183,1746,1491,17.13,1
2,1,256,10412,12941,4833,1001,6260,1905,2117,913,14.06,1
2,1,257,7907,7691,3903,1362,5196,1044,1640,1561,9.56,1
2,1,258,4015,39951,3492,2201,8086,2742,2424,1321,13.23,1
2,1,259,3556,38369,4151,2017,7567,2611,1944,1310,9.55,1
2,1,260,2397,34528,3124,3120,6166,3436,1966,1680,8.98,1
2,1,261,6760,34212,3887,1316,12366,1274,2577,1586,12.96,1
2,1,262,4120,31494,2991,3586,7676,3973,2659,1178,16.86,1
2,1,263,4142,44349,5217,2868,7970,3327,2319,975,13.78,1
2,1,264,3356,46606,3186,1429,8049,3286,3399,1402,6.95,1
2,1,265,1979,43694,1879,2030,8598,2490,2187,1554,16.1,1
2,1,266,3856,44785,4190,2148,8683,1643,1933,1008,12.74,1
2,1,267,5790,37535,3134,2495,11085,2577,2750,1473,16.68,1
2,1,268,4852,46194,5611,2507,8321,1888,3455,1406,18.97,1
2,1,269,3729,36138,2121,1784,11680,2135,1914,1619,10.31,1
2,1,270,4435,42205,4417,1838,5838,2781,2048,1234,17.53,1
2,1,271,5860,32008,3556,1524,7270,3013,1667,1646,13.95,1
2,1,272,2774,46863,3359,2902,10102,1985,2314,1683,11.61,1
2,1,273,3025,46601,2975,2255,6711,2983,2168,1580,14.07,1
2,1,274,4588,44163,5962,1151,6168,2594,3352,1443,18.58,1
2,1,275,4770,39243,4985,2348,8971,2698,2434,1533,17.65,1
2,1,276,2558,37930,3534,2880,9435,3167,2131,1194,11.52,1
2,1,277,6406,40130,2742,2012,10123,2037,1714,1498,13.23,1
2,1,278,5354,31332,2316,1370,6797,1942,2179,1450,10.58,1
2,1,279,4686,32075,3265,1230,7431,4163,3270,1462,14.88,1
2,1,280,3937,32280,4152,3304,7595,2262,2048,1380,11.91,1
2,1,281,3684,36296,3570,1658,7883,2971,2058,1629,12.03,1
2,1,282,5607,36181,3486,1184,6736,2096,2188,748,9.34,1
2,1,283,3940,35881,3583,2586,5946,2098,2388,773,11.3,1
2,1,284,12121,12195,3735,1382,2907,1536,1882,1064,13.23,1
2,1,285,12678,13150,4653,1756,1245,1356,1887,1361,12.59,1
2,1,286,8233,11501,3058,1170,3920,718,2132,893,13.79,1
2,1,287,15816,12185,3785,2699,3210,1219,1471,761,11.99,1
2,1,288,12897,9837,3841,1598,2652,874,1136,1188,13.61,1
2,1,289,11604,11214,4502,1341,3451,2036,1832,1497,14.49,1
2,1,290,16800,18142,4267,1625,3520,1216,1862,812,15.21,1
2,1,291,13081,14383,2788,1275,1448,1106,2622,1156,11.6,1
2,1,292,13539,10099,4360,765,3575,1258,1472,1268,15.09,1
2,1,293,10716,9551,4236,1075,2607,1474,1732,1115,13.34,1
2,1,294,13069,17537,3164,666,4368,1800,1531,1137,8.12,1
2,1,295,11980,10961,4178,1210,3175,2144,2616,847,14.05,1
2,1,296,11524,10174,3987,3456,2848,2426,1454,960,18,1
2,1,297,14785,6691,5391,1596,1559,1366,1775,1045,11.51,1
2,1,298,9597,11848,3762,990,1473,1929,1186,1140,12.81,1
2,1,299,10031,8513,3740,1787,2147,1069,1448,1041,18.94,1
2,1,300,9312,12017,3605,1793,2059,1951,2142,1046,17.66,1
2,1,301,9405,10293,4993,1368,2004,785,2131,953,12.6,1
2,1,302,13344,13215,4287,2560,2860,1074,2271,1330,16.47,1
2,1,303,11975,9673,3760,1128,3175,1496,2233,1113,16.04,1
2,1,304,9805,19249,3464,2196,2272,659,1573,1668,17.03,1
2,1,305,13287,11542,5966,1482,3025,1774,1382,1314,15.96,1
2,1,306,12802,11261,3554,1017,2118,1332,2554,1224,10.18,1
2,1,307,9634,11481,5198,1073,1958,821,1691,1162,12.41,1
2,1,308,11915,18481,3649,1477,3052,2134,2179,754,12.83,1
2,1,309,7726,13751,2497,2024,3087,2285,2108,1174,14.57,1
2,1,310,4666,6537,11207,5782,8731,2973,1854,881,24.49,1
2,1,311,6164,5850,10913,6071,4928,3355,1174,1181,17.22,1
2,1,312,8073,7790,12316,7421,9472,3178,1995,1462,28.54,1
2,1,313,5226,5679,10152,5553,8370,2352,1485,803,29.52,1
2,1,314,6400,4088,12115,5725,6426,3164,2297,1022,28.49,1
2,1,315,7094,7172,13977,5487,7524,4484,2012,1000,30.3,1
2,1,316,4143,8211,9179,4762,9242,2888,1673,815,22.67,1
2,1,317,5000,5905,11824,6390,7729,3311,2051,740,23.37,1
2,1,318,6432,5870,14883,4745,9708,2536,1344,710,27.37,1
2,1,319,6262,7702,11085,6511,10870,2326,1564,727,28.25,1
2,1,320,6116,6562,12709,5090,8516,2265,2751,916,19.52,1
2,1,321,4800,5644,11313,7103,5593,1965,2180,1438,20.84,1
2,1,322,4589,6176,11907,5284,10834,3965,1423,733,23.42,1
2,1,323,2258,5104,11177,5518,9070,2901,2261,760,25.38,1
2,1,324,5526,4427,8844,6909,11720,1990,2029,1126,24.05,1
2,1,325,5676,5014,10940,8054,8609,3173,1971,1103,23.07,1
2,1,326,3306,7680,10310,5551,7531,3798,1934,1165,27.92,1
2,1,327,3556,7067,12309,3946,6595,2514,1827,813,23.4,1
2,1,328,4829,7268,14090,6290,6701,3105,1981,910,25.3,1
2,1,329,5598,6004,11520,5909,8679,2032,1587,1094,23.47,1
2,1,330,3634,8220,13514,5771,12830,3764,2094,910,29.27,1
2,1,331,5501,7945,10863,5278,10244,3520,1616,729,27.95,1
2,1,332,3907,5087,12972,4878,9714,2643,1713,830,22.37,1
3,1,1,8256,9108,1806,358,8134,2712,2918,1333,22.18,1
3,1,2,5219,10274,2000,579,5485,2563,2635,1737,23.14,1
3,1,3,7103,7987,1314,789,5801,3148,2471,1484,25.92,1
3,1,4,7311,11819,1705,423,4522,2387,1992,1735,23.71,1
3,1,5,8059,10192,2529,1134,6010,2831,2876,1091,24.63,1
3,1,6,7807,16619,1127,807,4652,2922,3002,1432,25.1,1
3,1,7,5471,13788,2772,1096,4006,3617,2773,1136,26.2,1
3,1,8,4504,12819,2617,715,4704,3351,2531,1889,21.42,1
3,1,9,6869,13534,2303,507,4903,2540,1759,1686,27.56,1
3,1,10,6847,12449,1587,296,3419,3449,2069,1750,22.4,1
3,1,11,9055,13075,3915,781,4536,2071,2641,1588,23.48,1
3,1,12,8144,15534,1907,604,8334,2561,2954,1340,22.35,1
3,1,13,8941,14562,1453,837,6066,3753,3277,1501,27.93,1
3,1,14,5339,17830,2392,1092,6335,2628,3042,1407,22.56,1
3,1,15,6661,15424,1687,1186,5557,3191,3593,1098,24.15,1
3,1,16,5803,10236,2868,1225,8596,3328,2978,1361,28.79,1
3,1,17,8661,13626,2110,794,6153,2087,1471,1385,27.58,1
3,1,18,7401,11698,2200,271,5343,2982,2696,1326,27.79,1
3,1,19,7095,11637,2131,1048,8322,3364,2611,2126,19.9,1
3,1,20,4432,12628,1577,463,5514,3141,1891,1676,20.52,1
3,1,21,4417,6812,1218,2683,7945,5412,1064,888,27.08,1
3,1,22,4877,5228,2607,2931,7592,5058,849,925,25.07,1
3,1,23,3269,9218,2112,1678,8318,4285,898,1379,24.66,1
3,1,24,5710,6242,1783,3250,8552,5043,1390,1241,31.94,1
3,1,25,2511,6269,1777,3113,7356,6504,1023,1400,24.77,1
3,1,26,5295,6240,1048,2783,5677,5160,720,823,27.64,1
3,1,27,2465,7889,1135,3540,6386,6066,1365,1175,24.52,1
3,1,28,4706,7864,593,3718,6853,5246,1385,703,23.87,1
3,1,29,3298,10830,904,2866,9215,5230,951,966,19.27,1
3,1,30,3625,7062,971,2129,7342,4907,1057,955,20.01,1
3,1,31,4467,7799,999,2793,9424,5329,887,792,25.13,1
3,1,32,6490,5807,1625,3413,6714,3666,874,1183,23.47,1
3,1,33,6116,12919,563,2445,5506,7671,1157,1003,23.58,1
3,1,34,5791,5424,1229,3248,9130,5281,1187,1028,26.09,1
3,1,35,4767,5215,1956,3314,9335,5071,1373,890,29.33,1
3,1,36,4069,6229,1282,2198,7812,4540,1431,728,27.15,1
3,1,37,4907,6227,2031,1052,7611,5684,1323,574,24.7,1
3,1,38,4149,3875,1558,3000,8831,6919,593,871,31.17,1
3,1,39,1693,8141,1591,2209,6752,5677,1266,1184,27.27,1
3,1,40,6629,5997,613,1830,11024,5185,1193,653,30.09,1
3,1,41,4967,6554,1528,2229,7132,4936,1355,1004,21.64,1
3,1,42,2024,7212,1317,2105,6979,4578,806,763,30.83,1
3,1,43,4482,6972,2312,2901,9505,6272,963,532,31.34,1
3,1,44,3933,4106,1333,2691,8517,6330,1101,1330,31.63,1
3,1,45,5534,7758,1222,2270,10289,6173,1273,774,28.78,1
3,1,46,3747,4953,2023,1774,5417,4746,957,675,30.07,1
3,1,47,6531,9438,5581,1509,11669,2882,1936,1288,27.08,1
3,1,48,7929,11446,7216,542,10345,2833,1369,1782,31.27,1
3,1,49,6474,6295,6054,1308,11811,2443,1782,1506,25.32,1
3,1,50,6353,9521,4858,1459,10720,3441,1920,848,27.39,1
3,1,51,6454,9580,5558,1735,14522,2596,2757,1264,24.96,1
3,1,52,4246,8028,7890,1262,10725,3190,2016,1840,24.02,1
3,1,53,6447,8527,4522,1560,11360,2188,1378,1495,27.14,1
3,1,54,9176,8941,4332,1234,13147,2477,2072,1729,26.63,1
3,1,55,6718,6192,4398,661,12627,2121,2122,1431,26.37,1
3,1,56,7225,10589,4465,1620,9090,2145,2323,1371,29.45,1
3,1,57,7264,11652,5338,982,11844,1939,1571,1767,29.03,1
3,1,58,6413,9790,6260,1329,12308,3404,1363,1260,24.71,1
3,1,59,3453,8716,4630,1431,14615,2078,1879,1168,29.63,1
3,1,60,6831,10546,4500,1921,12787,3503,2189,1674,26.81,1
3,1,61,7893,14621,6239,1206,8647,2135,1566,1552,22.94,1
3,1,62,4358,10378,5646,772,11866,2368,3182,1574,20.33,1
3,1,63,5479,7370,6119,1894,9687,2702,2600,1218,25.72,1
3,1,64,6782,10153,6706,1912,11778,2667,2152,1273,22.81,1
3,1,65,8045,8759,4702,1818,10317,2786,2309,1232,26.11,1
3,1,66,4829,5273,4574,1335,11528,2288,2586,1149,26.31,1
3,1,67,9265,8524,6817,1038,10811,3534,1919,1531,27.82,1
3,1,68,4679,10693,5482,1507,11419,3333,2126,1599,27.97,1
3,1,69,4783,8920,4535,1191,10466,3139,2509,956,32.32,1
3,1,70,6514,9753,5226,767,14127,2482,2631,1294,25.93,1
3,1,71,4139,11619,4857,2403,10049,3186,1796,1354,27.15,1
3,1,72,7017,7068,5575,1413,12590,3475,1815,1091,26.22,1
3,1,73,10115,17944,2080,2908,7858,1946,1254,766,27.08,1
3,1,74,14590,17948,2205,2727,6876,1453,2018,770,28.35,1
3,1,75,10544,17238,1860,4397,6147,1967,860,733,27.64,1
3,1,76,11114,18826,1623,1984,8171,1772,865,567,25.18,1
3,1,77,8874,19654,2477,2831,8788,1578,1424,536,25.19,1
3,1,78,10070,12233,2768,2879,9949,1949,2060,742,30.55,1
3,1,79,7419,17505,1702,2903,8183,3478,1272,807,29.81,1
3,1,80,12586,21256,1815,3006,7272,1834,831,1041,24.58,1
3,1,81,10509,20342,2153,3132,8572,1834,1242,1038,11.08,1
3,1,82,8654,18017,1733,4128,10946,2303,1438,634,26.87,1
3,1,83,7191,23121,2305,3799,9173,1573,1032,817,28.55,1
3,1,84,9889,17479,1507,3566,7786,1004,2038,764,28.35,1
3,1,85,7381,17050,1079,3947,8433,1933,968,1079,29.21,1
3,1,86,9812,18072,1612,1834,6738,1782,1580,834,22.92,1
3,1,87,10253,18069,941,2663,9932,2874,1400,684,26.78,1
3,1,88,7874,20621,2056,2629,7865,1438,772,535,26.29,1
3,1,89,9737,13757,2962,1885,8793,1490,1158,455,32.11,1
3,1,90,10793,17541,2022,2808,10103,1569,1092,523,24.91,1
3,1,91,10754,15916,3153,2698,8010,2377,1037,586,30.15,1
3,1,92,8751,16608,1703,2737,9639,2058,1084,712,26.74,1
3,1,93,11256,17937,1888,2856,8435,1667,533,727,24.55,1
3,1,94,11862,15335,1860,2691,4524,1630,1832,727,27.82,1
3,1,95,13662,19632,1632,2622,6769,2597,1335,651,28.64,1
3,1,96,15309,19652,2323,2933,7917,1932,1093,862,29,1
3,1,97,11875,19842,513,2667,7446,2109,1312,933,20.87,1
3,1,98,9916,18956,1681,2718,6178,817,1558,675,26.14,1
3,1,99,7396,8020,3814,1255,3146,885,1319,821,27.08,1
3,1,100,5569,11153,4593,1437,2773,1111,1317,776,26.2,1
3,1,101,7194,7608,3275,578,2599,1095,907,749,22.86,1
3,1,102,6075,9249,4076,869,5482,882,1019,699,33.12,1
3,1,103,5513,5491,3629,967,3538,759,907,930,27.28,1
3,1,104,6965,11423,2673,961,1025,477,1318,713,26.09,1
3,1,105,7021,3438,3909,214,2745,937,1551,810,27.78,1
3,1,106,9501,4985,3426,1113,2524,639,1382,471,29.01,1
3,1,107,5816,6077,3202,1267,4008,971,1752,1310,23.17,1
3,1,108,4812,11013,5557,1076,5212,546,1329,462,27.91,1
3,1,109,9225,10865,2595,1868,3107,755,1817,614,27.34,1
3,1,110,6844,13224,3462,1185,4949,1716,1715,906,26.96,1
3,1,111,7118,5797,4831,2053,2832,1398,1716,924,32.24,1
3,1,112,8517,6609,5687,682,2186,583,1297,1127,26.62,1
3,1,113,9624,5815,3788,1453,2294,311,1059,904,26.23,1
3,1,114,4624,8776,3770,1566,3505,601,2028,510,23.75,1
3,1,115,4626,8475,5608,1017,3563,570,2241,738,26.83,1
3,1,116,8419,6572,4461,756,4990,1341,2127,1185,21.67,1
3,1,117,4597,8095,2812,1838,4592,1706,1542,865,23.34,1
3,1,118,9526,11010,3557,1985,5480,1083,1443,622,29.59,1
3,1,119,8109,5713,5423,1305,2558,1447,2230,809,28.44,1
3,1,120,4915,6104,4407,878,4655,376,1989,937,29.7,1
3,1,121,6653,7595,3019,981,3079,1018,1911,629,35.8,1
3,1,122,6239,9467,4905,2430,3028,565,1163,900,31.84,1
3,1,123,6611,6748,4217,1441,3532,269,936,567,23.44,1
3,1,124,7778,7740,4846,1197,2102,1273,782,803,23.79,1
3,1,125,2409,15524,5521,2925,3832,2763,3118,2150,36.97,1
3,1,126,3022,10710,6487,3055,4727,2922,2799,1768,41.12,1
3,1,127,4657,22750,6429,4066,4124,2336,2648,1798,37.34,1
3,1,128,1943,16002,5059,2680,3067,3616,3171,1960,36.76,1
3,1,129,5381,18726,8421,3393,5525,3810,3664,2275,31.54,1
3,1,130,1927,16526,7428,2706,3320,3299,1734,2424,40.31,1
3,1,131,2900,17669,4627,3425,2708,2443,3099,2418,39.24,1
3,1,132,2081,18751,5859,3115,3567,2291,2788,2369,43.08,1
3,1,133,1871,15308,6703,3170,3206,2335,3071,2705,37.83,1
3,1,134,3116,10623,6421,3352,3449,2886,3857,2358,30.67,1
3,1,135,633,19891,5991,2190,3715,3008,2447,1753,41.13,1
3,1,136,7174,13088,5727,2317,3782,2805,3383,1646,38.8,1
3,1,137,2585,12723,7123,2558,4325,3448,3359,2275,38.22,1
3,1,138,2566,20951,5151,3666,3354,2710,3219,2027,32.97,1
3,1,139,1297,8775,5382,2760,5559,2543,3241,2054,31.99,1
3,1,140,3191,14591,6292,1878,4370,2310,3002,2246,39.84,1
