ParticipantId,TrialId,N,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
3,1,39,35781,32160,897,6935,12933,4693,2617,811,25.56,0
3,1,40,34351,33167,1237,6737,11215,5827,2509,936,29.03,0
3,1,41,36248,31393,820,6911,11667,5289,2627,807,30.5,0
3,1,42,40505,36313,443,7207,9609,5794,2763,785,27.05,0
3,1,43,28064,35866,1070,7802,10289,6324,2307,599,29.03,0
3,1,44,38477,33039,1114,6859,12602,6423,2648,730,26.09,0
3,1,45,36745,31971,738,6829,11150,5968,3258,746,23.76,0
3,1,46,33286,30693,1192,5766,13057,5725,2891,775,28.66,0
3,1,47,38752,35671,1650,6066,11136,6256,3203,821,26.55,0
3,1,48,26035,20267,5765,4316,8138,1554,2477,1056,28.43,0
3,1,49,22096,20217,5501,4188,6753,1628,2400,1160,27.45,0
3,1,50,26159,18774,4614,3964,8142,1487,2313,1168,30.29,0
3,1,51,28273,20350,5567,3402,7638,1722,2335,1006,27,0
3,1,52,27132,22374,5824,4569,7601,1574,2686,991,27.43,0
3,1,53,30090,14665,5117,4397,7466,1701,2907,990,27.83,0
3,1,54,24298,21694,5422,3529,7504,1174,2243,1009,27.36,0
3,1,55,30307,20880,5396,5121,7945,1476,2909,899,29.16,0
3,1,56,26376,20056,5305,4015,7258,2127,3031,1220,28.72,0
3,1,57,27767,18814,6124,3903,7690,1955,2425,1012,26.72,0
3,1,58,56256,27922,6235,11505,4398,2083,3396,1522,28.35,0
3,1,59,67389,29954,6853,12311,5670,1846,3158,1407,27.13,0
3,1,60,63876,29774,5797,11557,3438,1951,3343,1556,30.57,0
3,1,61,60030,26739,6131,10011,5199,2077,3221,1817,29.36,0
3,1,62,59929,23785,5521,11710,3925,2124,3665,1542,28.73,0
3,1,63,59929,26239,4997,12067,4849,2603,3475,1527,27.54,0
3,1,64,53907,25416,6339,11253,4265,1853,4274,1480,30.31,0
3,1,65,58008,28642,5419,10775,4631,2667,3060,1942,25.56,0
3,1,66,53864,29842,6716,12485,3562,2095,3456,1810,29.47,0
3,1,67,53968,32770,6152,11765,4419,1986,3816,1407,28.35,0
3,1,68,17080,5026,2425,9390,9582,9210,2629,1794,28.51,0
3,1,69,16655,6025,1867,8081,9501,8496,2996,1775,28.63,0
3,1,70,20155,4916,2195,11217,10746,9943,2765,2019,29.72,0
3,1,71,15483,7358,2690,8638,9966,7393,2936,1730,25.18,0
3,1,72,14311,5217,1773,10997,9442,8757,2568,1590,28.07,0
3,1,73,16672,4857,2505,7539,10023,9239,2870,1832,29.81,0
3,1,74,17458,4511,2068,10684,10898,8807,2692,1598,28.35,0
3,1,75,18171,4558,2174,9037,9553,8816,2744,1930,27.07,0
3,1,76,19070,4618,2446,9045,8023,8535,2531,2027,28.57,0
3,1,77,16184,3381,1998,8079,8606,9164,2649,1863,27.16,0
3,1,78,15075,4298,2523,1874,4121,5955,1005,876,28.45,0
3,1,79,13201,3252,3077,1743,4157,6370,918,744,25.57,0
3,1,80,17886,5889,2701,2484,4407,5307,1384,1012,31.64,0
3,1,81,9430,3061,1711,1414,4297,5589,1225,876,31.19,0
3,1,82,19752,5776,2508,2177,3776,5415,1154,899,26.5,0
3,1,83,14739,4592,1870,1939,3160,5370,1051,807,29.5,0
3,1,84,14777,4635,2610,2328,3968,6296,1116,1016,28.24,0
3,1,85,12911,5089,3110,1286,4183,4888,885,1051,29.84,0
3,1,86,10639,4436,2932,2578,4114,6787,1108,890,26.05,0
3,1,87,13835,5362,2890,2474,4586,5063,1062,876,30.21,0
3,1,88,23966,10843,14520,10342,6251,2423,2385,1561,28.3,0
3,1,89,27342,10835,14788,11990,6365,2266,2379,1542,27.83,0
3,2,1,24538,11097,15426,10396,7205,2521,2211,1726,28.51,0
3,2,2,21281,8499,14977,8605,5202,2659,1804,1691,29.76,0
3,2,3,19361,13030,13314,9121,6545,2169,2798,1545,28.68,0
3,2,4,22568,13722,14198,8859,5760,2892,2024,1633,28.58,0
3,2,5,23091,9955,14567,11475,5556,1875,2152,1472,25.98,0
3,2,6,24385,10468,15331,10950,6939,1986,2606,1926,25.1,0
3,2,7,21274,11309,13207,9449,5372,2563,1995,1557,29.38,0
3,2,8,24972,9084,16760,10735,6853,2597,2844,1559,28.99,0
3,2,9,38189,16604,8476,3266,6496,3775,3791,2224,28.16,0
3,2,10,40624,13317,8699,3019,6367,3913,3746,2326,26.91,0
3,2,11,39472,18581,8885,2463,7086,3390,3571,2339,29.04,0
3,2,12,43806,17807,7475,3275,6226,4642,4111,2383,27.45,0
3,2,13,40969,18531,7504,2880,7126,3718,4360,2520,27.93,0
3,2,14,41394,15549,7707,4583,7243,3960,3914,2271,28.29,0
3,2,15,37161,16829,8376,3244,6780,3606,4126,2054,26.35,0
3,2,16,32518,18775,7174,3304,6422,3642,3481,2095,28.51,0
3,2,17,34880,20492,8091,3671,7070,3489,4061,2504,30.62,0
3,2,18,35105,20070,8366,3524,6791,3485,3857,2217,28.47,0
3,2,19,25102,13304,4709,5212,5922,3148,4352,1636,28.57,0
3,2,20,25975,15430,3921,5409,6992,3516,3800,1579,24.97,0
3,2,21,23066,14286,4024,5281,5034,3405,4183,1642,31.41,0
3,2,22,22916,12671,4668,4315,6248,2527,4624,1383,29.48,0
3,2,23,20586,14807,4957,5512,6389,3200,4194,1685,27.73,0
3,2,24,26932,13788,4272,5653,5240,3177,4119,1545,29.87,0
3,2,25,25949,12512,4697,4301,6013,2783,5255,1834,30.55,0
3,2,26,25447,12223,5149,3913,4841,3236,4511,1944,31.98,0
3,2,27,26654,13811,5070,4980,5696,2801,4470,1509,27.84,0
3,2,28,25289,13570,3906,4132,4998,3172,4510,1584,30.5,0
3,2,29,34132,11232,904,3367,7997,6796,2588,1082,28.72,0
3,2,30,41862,7942,987,4064,8145,6649,3076,1177,28.73,0
3,2,31,34216,9763,1711,3124,7719,6275,2102,956,27.04,0
3,2,32,30442,13356,468,3183,9822,7156,2552,907,26.23,0
3,2,33,35060,12962,717,2240,7536,6594,2417,1184,29.33,0
3,2,34,31646,14620,965,5284,8855,7374,2539,1158,26.37,0
3,2,35,34621,12719,961,4334,7632,6440,2745,1102,28.22,0
3,2,36,41767,14138,457,2739,7346,6253,2924,898,27.31,0
3,2,37,30303,13053,1333,2554,10228,7629,2762,1198,29.62,0
3,2,38,34467,11762,837,2750,7985,6992,2269,1170,27.23,0
3,2,39,22657,20173,2478,1268,4218,3586,2238,1654,28.64,0
3,2,40,22360,20152,2190,1098,4349,3495,2087,1526,28.7,0
3,2,41,20892,17664,2436,1252,4453,3481,2097,1497,28.8,0
3,2,42,18315,19184,2938,905,3492,3830,2428,1538,26.41,0
3,2,43,26553,19840,2990,1217,3215,3467,1916,1498,34.02,0
3,2,44,22095,17428,1805,1776,3901,3743,2184,1579,29.89,0
3,2,45,22576,22172,3027,1326,4765,3371,2219,1402,27.99,0
3,2,46,20287,25386,2782,1384,3320,3136,2134,1480,32.4,0
3,2,47,19327,17599,2368,1384,3355,3533,2113,1654,26.77,0
3,2,48,24364,22059,2683,1366,4914,3233,2386,1829,28.46,0
3,2,49,21268,21019,4699,18095,2836,5904,1883,1972,28.36,0
3,2,50,25684,26289,4391,16967,2274,5263,1540,1883,27.96,0
3,2,51,24127,22894,3739,16563,2542,5120,1952,1925,27.77,0
3,2,52,17435,21456,4022,19319,2257,6483,1995,2100,29.62,0
3,2,53,16842,20986,4328,17684,2162,6398,1882,1816,30.11,0
3,2,54,21939,25128,4485,16062,2618,5504,1545,2029,29.24,0
3,2,55,18956,21829,4207,18201,2825,5632,1960,2017,30.6,0
3,2,56,19738,21565,4944,19307,2545,6624,1546,1721,30.17,0
3,2,57,19399,16878,5187,18737,1822,5413,2055,2036,32.54,0
3,2,58,22114,25416,3635,19285,2457,5964,1387,1994,27.35,0
3,2,59,23339,9347,4376,15839,10913,8823,3102,2484,28.25,0
3,2,60,21209,8075,4059,15580,11666,8713,2772,2250,27.88,0
3,2,61,25713,7842,3525,16585,10420,7580,2935,2494,28.63,0
3,2,62,22482,8112,4393,14923,11840,9690,3041,2402,27.85,0
3,2,63,23635,9304,4170,13658,10537,10337,2899,2528,27.86,0
3,2,64,23775,9236,4062,17044,10331,8590,2906,2255,29.62,0
3,2,65,27210,8411,2956,15798,11334,9052,3008,2421,28.16,0
3,2,66,24005,9457,4906,16095,9583,8683,3029,2242,29.68,0
3,2,67,22909,10317,5209,15880,9396,7764,3233,2440,27.72,0
3,2,68,25686,5963,4864,13298,9657,10079,2815,2391,26.4,0
3,2,69,28630,34610,4526,6086,6366,1816,2648,1277,28.11,0
3,2,70,27268,34083,3806,7273,6753,1669,2614,1459,29.94,0
3,2,71,26810,31448,4904,7298,7164,1704,2577,1316,30.79,0
3,2,72,31058,31685,4356,6437,6139,1972,2565,1284,29.49,0
3,2,73,23694,28789,4766,6839,6558,2335,2632,1391,29.19,0
3,2,74,32683,37492,4372,4303,7861,2498,2941,1376,27.56,0
3,2,75,27449,34032,4722,5109,6683,1696,3021,966,30.77,0
3,2,76,28149,37353,4997,6069,5189,1571,2235,1355,31.38,0
3,2,77,23460,32984,4886,6019,5626,1848,2909,1244,26.95,0
3,2,78,26300,36158,5434,5446,5580,1451,3705,1166,26.51,0
3,2,79,23092,30922,599,24043,5571,2313,2538,1329,28.04,0
3,2,80,21360,35430,480,24238,3986,2135,2861,1337,26.01,0
3,2,81,27708,33603,491,22394,5710,2274,2268,1394,30.5,0
3,2,82,24869,31108,535,25276,5283,2150,2520,1314,25.82,0
3,2,83,25991,28951,422,24604,6576,2403,1840,1255,27.65,0
3,2,84,24220,28920,978,25011,5693,2068,2343,1105,27.99,0
3,2,85,20958,33306,587,24183,6265,3341,2548,1341,28.01,0
3,2,86,26475,29933,399,25501,5606,2707,2855,1255,26.67,0
3,2,87,24030,28010,428,22634,6165,1627,2769,1100,27.03,0
3,2,88,20156,28762,857,23371,5514,2047,2889,1288,28.34,0
3,2,89,17170,10470,1209,1277,10360,2370,7727,771,28.54,0
4,1,1,15912,10136,629,1326,11218,2500,7834,775,27.17,0
4,1,2,17353,10278,1002,1730,11540,2267,8890,897,28.16,0
4,1,3,15603,9184,1192,753,10244,2718,7825,719,26.4,0
4,1,4,15778,6466,1581,1626,8978,2920,7121,779,24.73,0
4,1,5,18703,11320,1378,1155,9594,2148,8104,650,25.91,0
4,1,6,12447,10661,1137,1033,10047,2723,7660,810,30.28,0
4,1,7,16500,10995,966,1759,11769,2300,7381,665,26.2,0
4,1,8,20064,8576,1297,1178,10828,2559,7327,718,30.76,0
4,1,9,17994,10280,782,1794,9088,2897,7872,749,25.84,0
4,1,10,31091,15805,1571,10009,3983,5235,3724,2440,28.47,0
4,1,11,34586,12952,1647,9689,4737,4626,4262,2358,28.4,0
4,1,12,33157,16788,1704,9899,3845,4496,3419,2544,32.79,0
4,1,13,29857,14599,1621,10700,3310,5007,3207,2391,24.11,0
4,1,14,30935,15378,1157,8595,4464,5849,3546,2573,24.38,0
4,1,15,38617,13819,1338,8263,3696,6175,3873,2239,27.92,0
4,1,16,36663,18478,1665,8675,3317,4861,3931,2450,30.49,0
4,1,17,34074,14714,1824,11824,3755,4806,3548,2318,28.71,0
4,1,18,26705,13296,1419,10853,4763,5144,3806,2540,28.77,0
4,1,19,30961,13508,1644,9396,4502,6015,3862,2325,28.4,0
4,1,20,18185,27014,13804,35413,3963,4754,5875,1092,28.35,0
4,1,21,21735,29872,14686,35851,3653,4783,6128,1080,30.62,0
4,1,22,17284,26498,13620,33456,3778,4799,5874,967,28.46,0
4,1,23,17394,35123,13699,37163,4960,5483,6044,1304,31.17,0
4,1,24,18046,26014,13856,32835,4375,4919,5698,1011,25.76,0
4,1,25,22306,26609,14448,34773,4193,4683,4893,1019,27.54,0
4,1,26,20484,29406,14302,34905,3921,4766,5043,1222,28.75,0
4,1,27,20748,22940,13445,31512,3383,5809,6463,1336,26.76,0
4,1,28,19370,29118,13557,34784,3968,5471,5961,1220,28.12,0
4,1,29,16916,23947,13963,34243,2885,5285,6547,930,27.78,0
4,1,30,26219,5111,10117,2735,6501,3389,3193,1001,28.37,0
4,1,31,26645,6429,9714,2818,6921,3581,3405,756,26.79,0
4,1,32,23185,3998,10060,3897,5732,3093,3459,881,28.1,0
4,1,33,25092,5528,9131,3959,6882,3439,3274,975,28.48,0
4,1,34,32017,4015,9236,2113,6241,2838,2989,1288,29.23,0
4,1,35,20499,5914,10969,2967,5943,4349,2721,1027,30.07,0
4,1,36,21000,5596,11060,1913,4446,3330,3073,1163,30.81,0
4,1,37,32218,5140,9689,2137,6531,3405,2878,836,29.4,0
4,1,38,28633,4244,8992,1936,6689,3266,3003,1109,29.88,0
4,1,39,29234,6926,11067,3586,7276,3443,3036,932,30.23,0
4,1,40,32571,14995,4161,3348,1996,5948,1311,1452,28.38,0
4,1,41,33261,13008,3953,3318,2063,6220,1308,1208,28.8,0
4,1,42,27368,14948,4462,4029,2106,6234,1399,1470,30.74,0
4,1,43,34632,22156,4089,3183,2584,6248,1282,1519,28.24,0
4,1,44,35479,13409,2823,2540,1442,5434,1593,1597,31.13,0
4,1,45,30085,16235,3843,3644,2593,6107,1508,1576,26.26,0
4,1,46,29841,16854,5151,3624,1512,6206,1426,1649,29.63,0
4,1,47,34050,15426,5234,3111,1648,5086,1410,1475,27.11,0
4,1,48,36802,14602,3313,3476,1502,5027,1194,1580,27.71,0
4,1,49,34304,19569,4600,2494,2215,6904,1515,1656,27.14,0
4,1,50,26180,13177,3545,14716,4711,2889,2529,897,28.84,0
4,1,51,25055,12790,4041,15525,4327,4013,2509,971,32.38,0
4,1,52,30804,12556,3325,13079,4444,2554,2459,815,29.14,0
4,1,53,24963,14667,2786,12423,4356,2734,2124,799,29.89,0
4,1,54,25455,12561,2962,16781,3607,2321,1828,899,28.03,0
4,1,55,32625,12724,4117,16002,4454,2798,2274,971,29.26,0
4,1,56,25184,14450,3583,15180,4649,3314,2513,954,28.27,0
4,1,57,26643,15164,3939,15083,5483,2435,2739,1198,27.24,0
4,1,58,25493,12474,3640,14788,5731,3705,2900,1076,30.16,0
4,1,59,24056,14107,3552,13932,5423,3229,2330,905,24.86,0
4,1,60,27005,3558,2220,7057,6019,1711,1735,920,28.98,0
4,1,61,31763,2710,2228,7361,5140,1484,1787,811,28.05,0
4,1,62,27673,3327,2606,7721,5082,2203,2023,985,27.15,0
4,1,63,27655,3730,1551,5007,5601,1916,1520,887,28.79,0
4,1,64,18153,4040,1454,5703,5054,1887,1689,897,31.97,0
4,1,65,28803,3424,1734,7897,5127,1705,1316,756,30.37,0
4,1,66,29764,3164,2395,6070,6509,1441,1835,959,31.78,0
4,1,67,22828,4119,3360,6911,5614,2065,1553,943,26.85,0
4,1,68,26688,2973,2785,7261,5624,1908,2390,768,30.37,0
4,1,69,23059,3847,2389,6528,6190,1669,2194,886,26.64,0
4,1,70,10900,8540,5749,9458,11595,4512,5574,526,28.91,0
4,1,71,10008,8804,5768,9482,10729,4287,5504,559,30.5,0
4,1,72,8348,7884,6581,11388,11110,5093,5563,445,27.9,0
4,1,73,12606,9888,6774,9001,11222,5496,5120,637,27.95,0
4,1,74,9068,12038,5435,8756,12371,4185,5885,512,31.9,0
4,1,75,9622,8883,6344,10953,12193,5005,4735,708,26.5,0
4,1,76,10774,8446,6105,10366,11880,4937,5434,472,30.19,0
4,1,77,8948,7245,6282,7731,11442,4803,6286,600,30.39,0
4,1,78,10210,6766,6032,11174,10229,5079,5464,533,26.77,0
4,1,79,10016,9384,6327,9480,10303,4123,6089,463,27.68,0
4,1,80,40462,18430,16364,22740,7842,2366,1526,1131,29.64,0
4,1,81,38625,17784,15706,24962,8908,2163,1565,1221,31.26,0
4,1,82,43120,17883,16004,23377,8324,2585,1837,1044,31.6,0
4,1,83,39701,19962,16639,21773,8067,2607,1401,1247,31.55,0
4,1,84,42557,21897,15714,23537,9372,2409,1725,1238,29.82,0
4,1,85,39529,19956,16399,23812,9276,2333,1557,1275,29.58,0
4,1,86,46480,18388,15689,25688,6975,1851,1959,1172,29.56,0
4,1,87,46385,19467,15782,22928,8426,2396,1201,1113,30.76,0
4,1,88,44281,23110,16351,23119,8261,2254,1423,1011,30.25,0
4,1,89,37964,16775,16281,22667,8615,1991,996,1091,27.78,0
4,2,1,8213,17813,2464,16068,6366,3482,3036,1344,29.88,0
4,2,2,9016,13187,2672,16141,5568,3120,3151,1646,27.99,0
4,2,3,7834,21153,3060,16414,7069,3594,3018,1240,27.9,0
4,2,4,7769,21215,1720,13945,5705,3986,2547,1182,30.94,0
4,2,5,7152,17354,2053,15757,7032,3648,2856,1459,30.08,0
4,2,6,8433,15354,1796,17280,6148,3278,3276,1133,28.86,0
4,2,7,7996,20102,1962,15027,5758,3245,2700,1560,31.69,0
4,2,8,7958,15576,2086,13872,6019,3663,2909,1510,30.8,0
4,2,9,9404,18244,2351,16183,6096,3444,3065,1362,28.36,0
4,2,10,8917,21390,3098,16181,5508,4758,3496,1063,28.38,0
4,2,11,10259,32562,602,14347,5365,3058,4173,871,29.75,0
4,2,12,10441,29900,855,14743,5099,3148,3972,881,26.3,0
4,2,13,15109,32159,836,13340,5565,2512,4016,702,27.98,0
4,2,14,13347,32788,651,15817,4886,2795,4673,933,31.08,0
4,2,15,13573,26187,709,14314,5819,3069,4205,837,24.97,0
4,2,16,11216,39964,860,15119,4225,2615,5100,826,29.12,0
4,2,17,9226,28768,659,13541,5205,2811,4450,910,29.78,0
4,2,18,10286,30654,457,13255,4093,3334,4436,832,28.2,0
4,2,19,11549,30295,593,15158,5196,3206,4306,845,30.37,0
4,2,20,11713,37013,617,16070,4907,3134,4151,1051,30.31,0
4,2,21,15788,134418,7012,9698,10463,3524,5225,1853,29.64,0
4,2,22,14861,137916,5621,9550,12293,2738,5652,2138,30.24,0
4,2,23,15966,136577,7849,8865,10844,4279,4963,1953,29.6,0
4,2,24,13821,128765,6960,9248,12179,3945,4592,2195,27.5,0
4,2,25,17429,137004,7355,8757,11335,3908,5377,1745,29.24,0
4,2,26,19370,137303,6378,9204,9414,3289,5281,1877,27.82,0
4,2,27,16929,143116,6971,10545,9792,2575,5930,1976,32.02,0
4,2,28,15929,135903,6308,10015,8595,3998,5940,1883,30.96,0
4,2,29,16038,125160,6462,9935,10813,3710,4942,2054,29.19,0
4,2,30,14171,134105,6689,10422,11502,2979,5372,1868,30.24,0
4,2,31,24245,29769,7057,9463,7301,3792,1945,776,29.78,0
4,2,32,21550,27369,6621,10109,7603,3544,1692,965,29.19,0
4,2,33,25705,29604,7134,9662,6461,3351,1464,714,30.15,0
4,2,34,22954,33654,6943,9615,7296,3646,1997,641,30.21,0
4,2,35,25995,27567,7810,9626,8728,3710,2171,875,29.82,0
4,2,36,25704,27578,7496,10075,6874,3595,1955,880,29.37,0
4,2,37,25459,31374,7458,8068,6240,3471,2364,630,27.59,0
4,2,38,22512,26119,6416,9202,6804,3324,1705,754,32.81,0
4,2,39,23165,30561,7297,10216,6558,4278,1843,619,27.94,0
4,2,40,24497,26822,8370,9230,9079,3904,2301,796,26.23,0
4,2,41,175507,52452,14627,14740,16603,2601,2566,2194,29.77,0
4,2,42,174713,54819,14708,14937,16127,2206,2894,2018,31.9,0
4,2,43,168929,54631,12954,16432,17142,2361,3492,2206,26.53,0
4,2,44,165830,47487,14312,14464,18724,2528,2407,2302,31.22,0
4,2,45,180163,53725,15368,15356,14367,3186,2611,2447,32.29,0
4,2,46,185945,43791,14138,14691,16401,2015,2724,1900,26.69,0
4,2,47,176285,54027,13904,13302,19309,2381,2359,2049,27.67,0
4,2,48,161314,53188,17243,17001,16666,2699,2997,2234,27.32,0
4,2,49,160974,45654,15646,14099,16692,2267,2329,2332,29.55,0
4,2,50,178327,54932,15555,16060,18185,3294,2476,2399,28.59,0
4,2,51,46717,28185,3186,3528,11127,3802,2079,1576,29.65,0
4,2,52,41493,29499,3689,4087,12081,3450,1927,1597,33.43,0
4,2,53,46274,24452,2976,3829,12476,3594,2333,1764,27.01,0
4,2,54,50419,23387,3251,4738,10477,4209,1955,1639,30.43,0
4,2,55,50285,29933,4588,3540,9892,3297,1829,1365,32.18,0
4,2,56,46872,27769,3681,3113,10577,3214,1621,1666,29.42,0
4,2,57,45262,25801,3123,3614,9656,4209,2418,1600,33.32,0
4,2,58,49120,30355,2364,4105,12056,3997,1863,1582,31.51,0
4,2,59,48812,24896,2488,4763,11559,3974,1859,1504,30.69,0
4,2,60,40949,27725,3881,4612,13244,3740,2086,1695,27.67,0
4,2,61,120939,10712,5939,4206,7647,4877,2155,674,29.66,0
4,2,62,110477,8025,4997,3717,7708,5686,1901,651,30.71,0
4,2,63,118420,9908,5846,5947,8554,5516,2210,712,29.85,0
4,2,64,122236,10807,5612,4935,8610,5521,2027,706,27.35,0
4,2,65,126621,8684,5958,4130,7309,5432,2033,619,28.2,0
4,2,66,113798,10115,5831,3720,7362,4782,2174,708,29.8,0
4,2,67,109172,8674,5917,4868,8744,4213,2238,910,32.03,0
4,2,68,118581,10877,6207,2563,6300,4515,1916,720,27.34,0
4,2,69,124027,8655,4971,4766,7998,4668,2178,648,28.87,0
4,2,70,106586,6257,6924,4034,7685,4452,1723,589,29.12,0
4,2,71,25444,30182,2057,4641,9609,2531,1070,898,29.59,0
4,2,72,27674,28582,1909,6278,11059,2529,1090,876,29.11,0
4,2,73,26467,28707,1462,4527,9313,2085,1545,779,28.02,0
4,2,74,21257,33699,1796,4613,9769,1941,1215,912,27.43,0
4,2,75,26240,27589,1663,5402,9500,2908,847,651,29.6,0
4,2,76,26968,29388,1850,3911,10965,2326,1019,992,30.59,0
4,2,77,25091,26299,1338,4161,8371,2434,1380,822,27.74,0
4,2,78,28468,26706,2213,5365,9779,2354,1160,884,29.41,0
4,2,79,29138,29278,2080,5973,11655,2103,1068,764,28.49,0
4,2,80,23838,27173,1554,3794,8652,2501,824,891,27.29,0
4,2,81,38378,104051,4060,45040,6123,7917,2494,1223,29.43,0
4,2,82,43200,105474,4394,44825,5992,7449,2235,1157,27,0
4,2,83,40340,101739,4464,42899,7131,7732,2497,1390,30.41,0
4,2,84,42072,102329,4308,43129,6266,7794,2605,1261,29.76,0
4,2,85,36555,105534,3125,48714,6424,7501,2313,1439,25.71,0
4,2,86,38440,97009,3650,41554,6233,7589,2268,1128,30.59,0
4,2,87,35290,98791,4227,43321,5836,7944,2445,1369,24.57,0
4,2,88,38004,108833,4344,43578,6647,6994,2096,1195,29.88,0
4,2,89,40712,96780,4802,44095,6411,7194,2465,1376,32.44,0
5,1,1,35979,112077,3732,46440,7541,7483,2471,1281,30.65,0
5,1,2,19261,184278,10518,68324,12043,4867,2043,890,29.53,0
5,1,3,17424,181363,10826,72981,10112,4868,2341,946,27.29,0
5,1,4,20483,176967,9878,66217,9184,4293,2258,1062,29.26,0
5,1,5,15838,195217,11431,67952,12840,5418,2133,976,29.74,0
5,1,6,20699,183025,10070,73452,11858,4844,2090,1109,32.54,0
5,1,7,18498,174675,10856,67403,11940,4791,2187,843,29.97,0
5,1,8,18894,183397,9964,68069,8899,4272,1935,1117,26.84,0
5,1,9,18491,182638,10006,63814,12611,4158,2068,848,29.29,0
5,1,10,20152,177707,9281,68119,11002,4657,2168,774,29.93,0
5,1,11,13988,194510,8841,72162,12243,4661,2454,728,27.16,0
5,1,12,231507,17393,5629,5005,9825,3085,4226,1567,29.81,0
5,1,13,217555,15432,6016,4625,9729,2934,3479,1594,30.28,0
5,1,14,240817,16973,4769,3957,9121,3582,4181,1275,26.87,0
5,1,15,245142,19271,5307,5633,9101,3004,4046,1450,31.6,0
5,1,16,219701,18752,5976,5866,10173,3310,4830,1533,27.4,0
5,1,17,223151,17921,5855,6316,11926,2764,3587,1440,33.39,0
5,1,18,228881,18559,6030,4175,10203,2838,5149,1659,29.57,0
5,1,19,216109,19087,5447,3699,9160,3234,3913,1803,30.23,0
5,1,20,240362,21277,6037,7398,9039,3623,4159,1462,27.19,0
5,1,21,232197,15674,7022,6485,9939,2912,3581,1685,29.64,0
5,1,22,76048,21347,3366,12782,7326,7486,2396,1639,29.75,0
5,1,23,69897,17875,3324,12799,6959,7539,1990,1648,30.27,0
5,1,24,71945,23126,3772,13888,7738,8279,2375,1704,29.82,0
5,1,25,73902,22029,3144,13628,7360,7286,2053,1394,29.63,0
5,1,26,73138,18025,3390,12045,8775,8564,2055,1735,32.62,0
5,1,27,75387,18104,3669,13942,7471,7885,1906,1626,30.31,0
5,1,28,85149,20355,3579,12920,8067,8096,2585,1718,30.49,0
5,1,29,68582,21174,3942,12068,7809,7652,2521,1569,32.44,0
5,1,30,74105,21155,3765,11708,5757,8096,2345,1639,30.13,0
5,1,31,77439,25067,3315,13749,8238,8145,2673,1918,28.47,0
5,1,32,24672,33817,1521,8869,4675,2901,8329,867,30.04,0
5,1,33,24823,31682,1783,8223,5805,2416,9038,610,28.1,0
5,1,34,27838,33634,1718,9197,4912,2989,8731,875,27.64,0
5,1,35,23802,35988,1884,8727,4335,2836,7481,885,32.63,0
5,1,36,27081,39240,2034,8224,4957,3331,8584,921,29.79,0
5,1,37,23145,33744,1177,8666,3844,2830,8389,935,28.62,0
5,1,38,23761,30372,1189,10479,3773,3588,8192,806,31.57,0
5,1,39,28279,31171,1877,7956,4319,2183,8017,1144,29.85,0
5,1,40,23738,28591,1336,8989,4661,2593,8322,924,28.94,0
5,1,41,31712,29923,1696,7870,4598,3747,8463,656,29.44,0
5,1,42,34172,7170,4084,8169,5962,1772,2049,905,30.23,0
5,1,43,33101,7783,3976,8620,8159,2016,1871,735,30.5,0
5,1,44,38129,5512,4732,7998,5738,1606,2071,763,33.89,0
5,1,45,31972,7113,3678,7615,6659,1688,2079,799,27.24,0
5,1,46,30855,8211,4424,8643,5909,2013,2355,833,31,0
5,1,47,33739,6603,4961,7982,6019,1537,2063,912,29.95,0
5,1,48,31308,6774,3665,10498,4761,1979,2305,849,31.39,0
5,1,49,36012,6216,4234,7755,5607,1465,1843,894,31.09,0
5,1,50,33103,6931,4393,8288,6017,1735,2293,828,31.28,0
5,1,51,39912,6492,3211,7900,5712,2045,2484,965,31.85,0
5,1,52,9784,17814,885,6977,5504,3203,972,961,30.17,0
5,1,53,12681,19105,1027,7658,5416,3058,815,990,29.13,0
5,1,54,7739,16006,822,4787,5128,3292,966,994,30.91,0
5,1,55,12348,15369,1330,7072,5264,2894,908,881,28.06,0
5,1,56,10946,14778,1117,7124,7060,2817,1233,893,28.55,0
5,1,57,8402,14261,828,5557,5696,3874,1303,1166,32.65,0
5,1,58,6846,16627,602,6838,7793,3300,709,829,31.6,0
5,1,59,9345,17553,1124,7741,5631,3065,951,901,31.92,0
5,1,60,10481,16859,974,7359,6034,3966,1314,960,30.68,0
5,1,61,11067,18133,553,6560,6060,3788,935,730,30.14,0
5,1,62,21809,26978,1188,2723,14610,2579,2356,1077,30.01,0
5,1,63,22539,29164,1757,2613,14773,2892,2406,1164,29.21,0
5,1,64,23956,23188,1248,2908,12436,2788,2143,985,26.98,0
5,1,65,22400,29350,851,1731,15138,2567,2213,1107,28.28,0
5,1,66,18292,25328,1212,2317,14697,2374,2429,1196,33.32,0
5,1,67,23831,29493,1350,2801,14720,2744,2182,1155,30.47,0
5,1,68,25250,27596,1262,3171,16682,2837,2027,1142,32.64,0
5,1,69,16171,25885,1253,2369,13753,2828,2275,1110,29.13,0
5,1,70,22001,25982,1665,2266,15285,2629,2214,975,30.98,0
